image,cultivar,file_path,is_exist,label_index
2017-06-20__11-19-28-243.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-19-28-243.png,True,91
2017-06-15__12-56-53-857.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-56-53-857.png,True,40
2017-06-03__11-49-54-646.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-49-54-646.png,True,40
2017-06-15__11-45-00-657.jpeg,PI_152816,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-45-00-657.png,True,21
2017-06-03__11-56-21-184.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-56-21-184.png,True,5
2017-06-14__15-22-46-829.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-14__15-22-46-829.png,True,41
2017-06-17__14-28-59-135.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-28-59-135.png,True,86
2017-06-27__13-00-23-712.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-00-23-712.png,True,59
2017-06-16__13-45-49-220.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-45-49-220.png,True,32
2017-06-21__13-52-41-471.jpeg,PI_329310,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-52-41-471.png,True,17
2017-06-26__11-20-01-052.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-20-01-052.png,True,38
2017-06-04__14-17-53-926.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-17-53-926.png,True,29
2017-06-01__12-07-02-027.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-07-02-027.png,True,26
2017-06-26__10-18-17-093.jpeg,PI_181083,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-18-17-093.png,True,99
2017-06-28__10-11-27-944.jpeg,PI_155885,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-11-27-944.png,True,92
2017-06-21__13-37-07-667.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-37-07-667.png,True,90
2017-06-05__12-22-22-041.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-22-22-041.png,True,39
2017-06-16__12-27-15-028.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-27-15-028.png,True,23
2017-06-15__13-24-13-236.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-24-13-236.png,True,11
2017-06-03__11-09-37-984.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-09-37-984.png,True,64
2017-06-16__12-24-24-058.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-24-24-058.png,True,98
2017-06-20__12-31-55-838.jpeg,PI_267573,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-31-55-838.png,True,63
2017-06-28__13-11-40-596.jpeg,PI_229841,../input/sorghum-id-fgvc-9/train_images/2017-06-28__13-11-40-596.png,True,69
2017-06-15__12-45-06-373.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-45-06-373.png,True,94
2017-06-15__11-45-53-563.jpeg,PI_155885,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-45-53-563.png,True,92
2017-06-23__12-15-52-262.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-15-52-262.png,True,64
2017-06-16__12-32-40-332.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-32-40-332.png,True,23
2017-06-15__13-52-01-724.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-52-01-724.png,True,16
2017-06-17__14-41-27-084.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-41-27-084.png,True,43
2017-06-16__11-41-16-193.jpeg,PI_157035,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-41-16-193.png,True,75
2017-06-28__14-43-12-559.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-28__14-43-12-559.png,True,12
2017-06-20__12-46-25-611.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-46-25-611.png,True,50
2017-06-26__18-10-12-235.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-26__18-10-12-235.png,True,18
2017-06-12__13-50-52-764.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-50-52-764.png,True,26
2017-06-23__16-34-52-428.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-34-52-428.png,True,24
2017-06-15__12-00-12-671.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-00-12-671.png,True,14
2017-06-15__13-37-39-689.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-37-39-689.png,True,74
2017-06-23__16-07-43-861.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-07-43-861.png,True,66
2017-06-15__11-37-36-773.jpeg,PI_152816,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-37-36-773.png,True,21
2017-06-29__10-35-57-358.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-35-57-358.png,True,18
2017-06-15__11-50-42-900.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-50-42-900.png,True,55
2017-06-16__11-57-07-695.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-57-07-695.png,True,11
2017-06-26__11-20-11-052.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-20-11-052.png,True,39
2017-06-26__10-28-27-514.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-28-27-514.png,True,55
2017-06-16__13-40-53-326.jpeg,PI_196598,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-40-53-326.png,True,54
2017-06-04__14-34-08-150.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-34-08-150.png,True,32
2017-06-22__13-20-53-153.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-20-53-153.png,True,51
2017-06-14__17-08-58-987.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-14__17-08-58-987.png,True,35
2017-06-23__16-40-34-690.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-40-34-690.png,True,3
2017-06-23__13-02-03-322.jpeg,PI_253986,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-02-03-322.png,True,72
2017-06-04__13-21-52-036.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-21-52-036.png,True,83
2017-06-17__14-02-31-715.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-02-31-715.png,True,34
2017-06-15__13-41-58-995.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-41-58-995.png,True,51
2017-06-12__14-48-47-671.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-48-47-671.png,True,39
2017-06-17__12-43-40-963.jpeg,PI_213900,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-43-40-963.png,True,20
2017-06-01__10-46-44-851.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-46-44-851.png,True,8
2017-06-04__13-38-02-004.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-38-02-004.png,True,14
2017-06-20__12-11-31-684.jpeg,PI_276837,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-11-31-684.png,True,60
2017-06-14__13-18-01-856.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-18-01-856.png,True,46
2017-06-16__11-50-54-920.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-50-54-920.png,True,44
2017-06-28__10-26-31-068.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-26-31-068.png,True,24
2017-06-23__12-43-38-524.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-43-38-524.png,True,81
2017-06-13__11-24-39-900.jpeg,PI_276837,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-24-39-900.png,True,60
2017-06-16__11-24-26-616.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-24-26-616.png,True,78
2017-06-01__12-02-36-737.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-02-36-737.png,True,55
2017-06-02__17-02-23-546.jpeg,PI_152591,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-02-23-546.png,True,80
2017-06-23__11-49-55-852.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-49-55-852.png,True,79
2017-06-21__12-46-49-640.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-46-49-640.png,True,71
2017-06-01__11-38-51-462.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-38-51-462.png,True,9
2017-06-23__18-45-52-943.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-23__18-45-52-943.png,True,88
2017-06-09__13-15-04-122.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-15-04-122.png,True,10
2017-06-15__14-21-41-884.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-21-41-884.png,True,7
2017-06-27__13-09-07-509.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-09-07-509.png,True,5
2017-06-12__13-41-08-069.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-41-08-069.png,True,23
2017-06-28__10-26-21-068.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-26-21-068.png,True,42
2017-06-20__11-20-35-133.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-20-35-133.png,True,96
2017-06-13__12-20-34-581.jpeg,PI_221548,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-20-34-581.png,True,33
2017-06-17__13-17-24-987.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-17-24-987.png,True,82
2017-06-03__12-14-10-294.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-14-10-294.png,True,70
2017-06-23__11-19-44-271.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-19-44-271.png,True,27
2017-06-23__11-47-12-550.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-47-12-550.png,True,79
2017-06-03__11-46-52-892.jpeg,PI_152728,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-46-52-892.png,True,67
2017-06-21__11-52-40-331.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-52-40-331.png,True,95
2017-06-13__11-57-56-302.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-57-56-302.png,True,24
2017-06-13__12-05-14-904.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-05-14-904.png,True,42
2017-06-28__12-33-04-452.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-33-04-452.png,True,45
2017-06-28__12-50-36-144.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-50-36-144.png,True,70
2017-06-15__13-24-35-220.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-24-35-220.png,True,9
2017-06-28__10-55-58-420.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-55-58-420.png,True,88
2017-06-12__14-24-25-898.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-24-25-898.png,True,51
2017-06-28__14-54-00-910.jpeg,PI_156890,../input/sorghum-id-fgvc-9/train_images/2017-06-28__14-54-00-910.png,True,97
2017-06-02__17-37-12-604.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-37-12-604.png,True,5
2017-06-23__13-02-46-251.jpeg,PI_144134,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-02-46-251.png,True,84
2017-06-04__13-41-49-807.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-41-49-807.png,True,11
2017-06-26__11-22-46-456.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-22-46-456.png,True,65
2017-06-21__11-22-45-046.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-22-45-046.png,True,41
2017-06-04__14-23-38-254.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-23-38-254.png,True,39
2017-06-12__13-38-11-795.jpeg,PI_221548,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-38-11-795.png,True,33
2017-06-13__10-50-08-040.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-13__10-50-08-040.png,True,8
2017-06-29__12-07-36-726.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-07-36-726.png,True,32
2017-06-16__11-01-55-596.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-01-55-596.png,True,55
2017-06-29__11-11-20-703.jpeg,PI_329351,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-11-20-703.png,True,26
2017-06-15__13-10-55-061.jpeg,PI_276837,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-10-55-061.png,True,60
2017-06-28__10-19-16-525.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-19-16-525.png,True,8
2017-06-12__15-18-58-628.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-12__15-18-58-628.png,True,8
2017-06-28__10-19-59-435.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-19-59-435.png,True,18
2017-06-15__12-41-44-981.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-41-44-981.png,True,36
2017-06-27__11-00-21-378.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-00-21-378.png,True,95
2017-06-23__16-34-29-417.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-34-29-417.png,True,11
2017-06-29__10-25-55-637.jpeg,PI_196583,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-25-55-637.png,True,41
2017-06-04__13-55-21-888.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-55-21-888.png,True,9
2017-06-04__14-23-35-263.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-23-35-263.png,True,39
2017-06-27__11-57-46-049.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-57-46-049.png,True,6
2017-06-13__11-25-46-783.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-25-46-783.png,True,95
2017-06-02__18-18-00-649.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-18-00-649.png,True,7
2017-06-16__11-15-12-134.jpeg,PI_153877,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-15-12-134.png,True,73
2017-06-26__11-49-01-099.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-49-01-099.png,True,0
2017-06-23__18-55-32-431.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-23__18-55-32-431.png,True,44
2017-06-02__16-51-02-844.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-51-02-844.png,True,1
2017-06-20__11-52-27-110.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-52-27-110.png,True,78
2017-06-15__14-19-34-047.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-19-34-047.png,True,1
2017-06-16__11-05-54-049.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-05-54-049.png,True,24
2017-06-04__12-52-01-332.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-52-01-332.png,True,2
2017-06-26__12-52-45-952.jpeg,PI_157804,../input/sorghum-id-fgvc-9/train_images/2017-06-26__12-52-45-952.png,True,49
2017-06-15__13-41-23-028.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-41-23-028.png,True,34
2017-06-02__17-45-02-291.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-45-02-291.png,True,38
2017-06-27__11-17-42-823.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-17-42-823.png,True,6
2017-06-15__11-48-40-070.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-48-40-070.png,True,8
2017-06-04__14-10-32-060.jpeg,PI_152728,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-10-32-060.png,True,67
2017-06-01__11-34-50-193.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-34-50-193.png,True,88
2017-06-17__14-22-16-690.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-22-16-690.png,True,5
2017-06-09__12-17-36-805.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-17-36-805.png,True,38
2017-06-14__13-33-47-993.jpeg,PI_157035,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-33-47-993.png,True,75
2017-06-28__11-12-18-372.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-12-18-372.png,True,39
2017-06-28__12-50-54-554.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-50-54-554.png,True,31
2017-06-22__13-00-38-993.jpeg,PI_273969,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-00-38-993.png,True,9
2017-06-23__12-44-10-462.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-44-10-462.png,True,30
2017-06-13__11-56-47-948.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-56-47-948.png,True,11
2017-06-29__10-25-45-637.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-25-45-637.png,True,96
2017-06-17__13-35-47-876.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-35-47-876.png,True,45
2017-06-21__11-50-51-236.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-50-51-236.png,True,95
2017-06-28__11-29-51-923.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-29-51-923.png,True,51
2017-06-16__10-56-36-266.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-56-36-266.png,True,2
2017-06-26__11-12-27-109.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-12-27-109.png,True,45
2017-06-16__11-11-46-771.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-11-46-771.png,True,12
2017-06-15__12-47-44-168.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-47-44-168.png,True,22
2017-06-16__13-38-44-146.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-38-44-146.png,True,66
2017-06-01__10-40-45-056.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-40-45-056.png,True,85
2017-06-09__12-27-59-504.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-27-59-504.png,True,53
2017-06-04__14-32-48-743.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-32-48-743.png,True,90
2017-06-22__13-44-51-317.jpeg,PI_179749,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-44-51-317.png,True,28
2017-06-20__11-52-48-084.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-52-48-084.png,True,36
2017-06-04__14-44-14-620.jpeg,PI_152828,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-44-14-620.png,True,15
2017-06-20__12-03-02-081.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-03-02-081.png,True,46
2017-06-13__11-29-49-153.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-29-49-153.png,True,81
2017-06-20__12-12-43-067.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-12-43-067.png,True,64
2017-06-02__18-28-20-494.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-28-20-494.png,True,62
2017-06-22__12-36-44-391.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-36-44-391.png,True,78
2017-06-09__11-59-47-231.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-09__11-59-47-231.png,True,59
2017-06-22__12-45-08-630.jpeg,PI_157804,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-45-08-630.png,True,49
2017-06-21__11-34-49-987.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-34-49-987.png,True,18
2017-06-16__10-46-33-985.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-46-33-985.png,True,91
2017-06-29__11-56-44-819.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-56-44-819.png,True,31
2017-06-15__13-53-02-700.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-53-02-700.png,True,34
2017-06-23__13-07-31-113.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-23__13-07-31-113.png,True,37
2017-06-15__11-45-21-601.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-45-21-601.png,True,27
2017-06-29__12-05-18-783.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-05-18-783.png,True,1
2017-06-17__13-28-24-765.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-28-24-765.png,True,88
2017-06-29__10-53-14-987.jpeg,PI_153877,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-53-14-987.png,True,73
2017-06-26__12-17-01-057.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-26__12-17-01-057.png,True,43
2017-06-09__13-17-14-222.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-17-14-222.png,True,23
2017-06-23__18-26-46-072.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-23__18-26-46-072.png,True,66
2017-06-23__11-19-22-279.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-19-22-279.png,True,96
2017-06-15__12-44-59-384.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-44-59-384.png,True,94
2017-06-15__12-57-43-797.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-57-43-797.png,True,46
2017-06-23__14-43-54-196.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-23__14-43-54-196.png,True,71
2017-06-03__12-18-11-995.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-18-11-995.png,True,70
2017-06-22__12-18-26-949.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-18-26-949.png,True,12
2017-06-14__11-55-54-173.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-14__11-55-54-173.png,True,29
2017-06-27__12-44-47-161.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-44-47-161.png,True,74
2017-06-19__15-53-58-963.jpeg,PI_329326,../input/sorghum-id-fgvc-9/train_images/2017-06-19__15-53-58-963.png,True,79
2017-06-02__18-03-05-352.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-03-05-352.png,True,90
2017-06-04__12-56-55-577.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-56-55-577.png,True,13
2017-06-20__12-57-56-004.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-57-56-004.png,True,32
2017-06-15__12-57-27-856.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-57-27-856.png,True,94
2017-06-22__12-00-56-367.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-00-56-367.png,True,96
2017-06-28__12-25-37-202.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-25-37-202.png,True,66
2017-06-04__13-17-36-751.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-17-36-751.png,True,93
2017-06-16__13-44-35-347.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-16__13-44-35-347.png,True,87
2017-06-22__13-21-24-085.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-22__13-21-24-085.png,True,3
2017-06-02__18-21-40-935.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-02__18-21-40-935.png,True,64
2017-06-16__12-06-04-262.jpeg,PI_267573,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-06-04-262.png,True,63
2017-06-16__11-51-23-606.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-51-23-606.png,True,65
2017-06-15__12-03-36-234.jpeg,PI_156487,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-03-36-234.png,True,89
2017-06-03__12-23-08-682.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-23-08-682.png,True,86
2017-06-28__11-40-28-420.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-40-28-420.png,True,87
2017-06-15__12-41-05-018.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-41-05-018.png,True,25
2017-06-09__12-46-54-267.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-46-54-267.png,True,24
2017-06-20__13-05-33-401.jpeg,PI_154750,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-05-33-401.png,True,19
2017-06-03__12-26-12-948.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-26-12-948.png,True,44
2017-06-05__12-44-56-858.jpeg,PI_152694,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-44-56-858.png,True,16
2017-06-30__11-13-26-336.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-30__11-13-26-336.png,True,85
2017-06-23__12-26-05-080.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-26-05-080.png,True,44
2017-06-17__14-01-48-812.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-01-48-812.png,True,30
2017-06-17__13-08-24-817.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-08-24-817.png,True,95
